 JENDL/PD-2016.1  Cd-106                                             1 0  0
 4.810600+4 1.049967+2         -1          0         38          14825 1451
 0.000000+0 0.000000+0          0          0          0          64825 1451
 0.000000+0 2.000000+8          1          0          0          04825 1451
 0.000000+0 0.000000+0          0          0         53          34825 1451
 48-Cd-106 JAEA       EVAL-APR19 N.Iwamoto                        4825 1451
NDS 163 109 (2020)    DIST-JUN20                                  4825 1451
----IAEA/PD-2019      MATERIAL 4825                               4825 1451
-----PHOTO-NUCLEAR DATA                                           4825 1451
------ENDF-6 FORMAT                                               4825 1451
                                                                  4825 1451
History                                                           4825 1451
2016-12 Evaluated with CCONE code by N.Iwamoto                    4825 1451
2019-04 Incident energy was extended up to 200MeV with CCONE code 4825 1451
        by N.Iwamoto                                              4825 1451
                                                                  4825 1451
MF= 1 General information                                         4825 1451
  MT=451 Descriptive data and directory                           4825 1451
                                                                  4825 1451
MF= 3 Neutron cross sections                                      4825 1451
  MT=  5 Total reaction cross section                             4825 1451
    Calculated with CCONE code /1/.                               4825 1451
                                                                  4825 1451
MF= 6 Energy-angle distributions of emitted particles             4825 1451
  MT=  5 Total reaction                                           4825 1451
    Calculated with CCONE code /1/.                               4825 1451
                                                                  4825 1451
------------------------------------------------------------------4825 1451
          nuclear model calculation with CCONE code /1/           4825 1451
------------------------------------------------------------------4825 1451
* Optical model potentials                                        4825 1451
  neutron : A.J.Koning and J.P.Delaroche/2/                       4825 1451
  proton  : A.J.Koning and J.P.Delaroche/2/                       4825 1451
  deuteron: Y.Han et al./3/                                       4825 1451
  triton  : A.J.Koning and J.P.Delaroche/2/                       4825 1451
  He-3    : Y.Xu et al./4/                                        4825 1451
  alpha   : M.Avrigeanu and V.Avrigeanu/5/                        4825 1451
                                                                  4825 1451
* Level density parameters (Gilbert-Cameron model/6/)             4825 1451
  Energy dependent parameters of Mengoni-Nakajima/7/ were used.   4825 1451
                                                                  4825 1451
* Gamma-ray strength functions                                    4825 1451
  E1: modified Lorentzian model(MLO1)/8/                          4825 1451
  M1: standard Lorentzian model(SLO)                              4825 1451
  E2: standard Lorentzian model(SLO)                              4825 1451
                                                                  4825 1451
References                                                        4825 1451
 1) O.Iwamoto et al., Nucl. Data Sheets, 131, 259 (2016)          4825 1451
 2) A.J.Koning and J.P.Delaroche, Nucl. Phys. A713, 231 (2003)    4825 1451
 3) Y.Han et al., Phys. Rev. C 74,044615 (2006)                   4825 1451
 4) Y.Xu et al.,Sci. China, Phys. Mech. & Astron., 54, 2005       4825 1451
    (2011)                                                        4825 1451
 5) M.Avrigeanu and V.Avrigeanu, Phys. Rev. C82, 014606 (2010)    4825 1451
 6) A.Gilbert and A.G.W.Cameron, Can. J. Phys, 43, 1446 (1965)    4825 1451
 7) A.Mengoni and Y.Nakajima, J. Nucl. Sci. Technol., 31, 151     4825 1451
    (1994)                                                        4825 1451
 8) V.A.Plujko et al., J. Nucl. Sci. Technol.(supp. 2), 811       4825 1451
    (2002)                                                        4825 1451
                                1        451         60          14825 1451
                                3          5         33          14825 1451
                                6          5      31622          14825 1451
                                                                  4825 1  0
                                                                  4825 0  0
 4.810600+4 1.049967+2          0          0          0          04825 3  5
 0.000000+0 0.000000+0          0          0          1         884825 3  5
         88          2                                            4825 3  5
 1.000000+6 1.261335-5 1.500000+6 3.560559-5 2.000000+6 7.689177-54825 3  5
 2.500000+6 1.428818-4 3.000000+6 2.412195-4 3.500000+6 3.812531-44825 3  5
 4.000000+6 5.746786-4 4.500000+6 8.364422-4 5.000000+6 1.186005-34825 3  5
 5.500000+6 1.649029-3 6.000000+6 2.259258-3 6.500000+6 3.059470-34825 3  5
 7.000000+6 4.097853-3 7.500000+6 5.412854-3 8.000000+6 7.007299-34825 3  5
 8.500000+6 8.856061-3 9.000000+6 1.100444-2 9.500000+6 1.365647-24825 3  5
 1.000000+7 1.712846-2 1.050000+7 2.178867-2 1.100000+7 2.807944-24825 3  5
 1.150000+7 3.657686-2 1.200000+7 4.804056-2 1.250000+7 6.342109-24825 3  5
 1.300000+7 8.374685-2 1.350000+7 1.096638-1 1.400000+7 1.402570-14825 3  5
 1.450000+7 1.714989-1 1.500000+7 1.967647-1 1.550000+7 2.109353-14825 3  5
 1.600000+7 2.131762-1 1.650000+7 2.052399-1 1.700000+7 1.898150-14825 3  5
 1.750000+7 1.702363-1 1.800000+7 1.497073-1 1.850000+7 1.304257-14825 3  5
 1.900000+7 1.134331-1 1.950000+7 9.896487-2 2.000000+7 8.684511-24825 3  5
 2.100000+7 6.815413-2 2.200000+7 5.500788-2 2.300000+7 4.551695-24825 3  5
 2.400000+7 3.846146-2 2.500000+7 3.307099-2 2.600000+7 2.885288-24825 3  5
 2.700000+7 2.548458-2 2.800000+7 2.274930-2 2.900000+7 2.049741-24825 3  5
 3.000000+7 1.862299-2 3.200000+7 1.571884-2 3.400000+7 1.362492-24825 3  5
 3.600000+7 1.209551-2 3.800000+7 1.097227-2 4.000000+7 1.014687-24825 3  5
 4.200000+7 9.541922-3 4.400000+7 9.100657-3 4.600000+7 8.780788-34825 3  5
 4.800000+7 8.550556-3 5.000000+7 8.386014-3 5.200000+7 8.269084-34825 3  5
 5.400000+7 8.186114-3 5.600000+7 8.126801-3 5.800000+7 8.083382-34825 3  5
 6.000000+7 8.050021-3 6.200000+7 8.022350-3 6.400000+7 7.997114-34825 3  5
 6.600000+7 7.971915-3 6.800000+7 7.945001-3 7.000000+7 7.915124-34825 3  5
 7.200000+7 7.881418-3 7.400000+7 7.843310-3 7.600000+7 7.800455-34825 3  5
 7.800000+7 7.752683-3 8.000000+7 7.699958-3 8.500000+7 7.547109-34825 3  5
 9.000000+7 7.366801-3 9.500000+7 7.163543-3 1.000000+8 6.942616-34825 3  5
 1.100000+8 6.470093-3 1.200000+8 5.993505-3 1.300000+8 5.554677-34825 3  5
 1.400000+8 5.192087-3 1.500000+8 4.741601-3 1.600000+8 4.352541-34825 3  5
 1.700000+8 4.013794-3 1.800000+8 3.716708-3 1.900000+8 3.454456-34825 3  5
 2.000000+8 3.221586-3                                            4825 3  5
                                                                  4825 3  0
                                                                  4825 0  0
 4.810600+4 1.049967+2          0          2        390          04825 6  5
 1.000000+0 1.000000+0          0          1          1         704825 6  5
         70          2                                            4825 6  5
 1.000000+6 0.000000+0 1.086962+7 0.000000+0 1.100000+7 8.097950-14825 6  5
 1.150000+7 9.239311-1 1.200000+7 9.385324-1 1.250000+7 9.404864-14825 6  5
 1.300000+7 9.284072-1 1.350000+7 9.124989-1 1.400000+7 8.970198-14825 6  5
 1.450000+7 8.851818-1 1.500000+7 8.786073-1 1.550000+7 8.784874-14825 6  5
 1.600000+7 8.789757-1 1.650000+7 8.815630-1 1.700000+7 8.849622-14825 6  5
 1.750000+7 8.885173-1 1.800000+7 8.910621-1 1.850000+7 8.935455-14825 6  5
 1.900000+7 8.955481-1 1.950000+7 9.081726-1 2.000000+7 1.024055+04825 6  5
 2.100000+7 1.292007+0 2.200000+7 1.441161+0 2.300000+7 1.513163+04825 6  5
 2.400000+7 1.538141+0 2.500000+7 1.540688+0 2.600000+7 1.530214+04825 6  5
 2.700000+7 1.511345+0 2.800000+7 1.495672+0 2.900000+7 1.479603+04825 6  5
 3.000000+7 1.463306+0 3.200000+7 1.461073+0 3.400000+7 1.575905+04825 6  5
 3.600000+7 1.701388+0 3.800000+7 1.764788+0 4.000000+7 1.786903+04825 6  5
 4.200000+7 1.792149+0 4.400000+7 1.803485+0 4.600000+7 1.839186+04825 6  5
 4.800000+7 1.892356+0 5.000000+7 1.947602+0 5.200000+7 1.993072+04825 6  5
 5.400000+7 2.028604+0 5.600000+7 2.053964+0 5.800000+7 2.086988+04825 6  5
 6.000000+7 2.128403+0 6.200000+7 2.168051+0 6.400000+7 2.211086+04825 6  5
 6.600000+7 2.250266+0 6.800000+7 2.285885+0 7.000000+7 2.321984+04825 6  5
 7.200000+7 2.357519+0 7.400000+7 2.394215+0 7.600000+7 2.431406+04825 6  5
 7.800000+7 2.470587+0 8.000000+7 2.505434+0 8.500000+7 2.597645+04825 6  5
 9.000000+7 2.680610+0 9.500000+7 2.771098+0 1.000000+8 2.853314+04825 6  5
 1.100000+8 3.018997+0 1.200000+8 3.178377+0 1.300000+8 3.335141+04825 6  5
 1.400000+8 3.477867+0 1.500000+8 3.625687+0 1.600000+8 3.763983+04825 6  5
 1.700000+8 3.903671+0 1.800000+8 4.038891+0 1.900000+8 4.169991+04825 6  5
 2.000000+8 4.304597+0                                            4825 6  5
 0.000000+0 0.000000+0          1          2          1         304825 6  5
         30         22                                            4825 6  5
 0.000000+0 1.000000+6          0          0          6          34825 6  5
 0.000000+0 0.000000+0 5.000000-1 2.000000+0 1.000000+0 0.000000+04825 6  5
 0.000000+0 1.086962+7          0          0          6          34825 6  5
 0.000000+0 0.000000+0 5.000000-1 2.000000+0 1.000000+0 0.000000+04825 6  5
 0.000000+0 1.200000+7          0          0         26         134825 6  5
 0.000000+0 0.000000+0 2.500000+4 3.084459-8 1.000000+5 1.197416-74825 6  5
 2.000000+5 5.05257-10 3.000000+5 6.652006-9 4.000000+5 2.159253-64825 6  5
 5.000000+5 2.193394-6 6.000000+5 8.89600-11 7.000000+5 4.14180-114825 6  5
 8.000000+5 1.36219-11 9.000000+5 3.348213-6 1.000000+6 4.897257-74825 6  5
 1.100000+6 3.363834-6                                            4825 6  5
 0.000000+0 1.400000+7          0          3        165         334825 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 2.500000+44825 6  5
 6.220349-8-7.19863-24 1.84114-24 9.63683-25 1.000000+5 2.328093-74825 6  5
 6.88360-11 2.00639-12 4.24351-14 2.000000+5 3.779422-7 1.20461-104825 6  5
 3.55168-12 7.41239-14 3.000000+5 4.460884-7 1.52185-10 4.52992-124825 6  5
 9.58569-14 4.000000+5 4.717380-7 1.71655-10 5.16001-12 1.11139-134825 6  5
 5.000000+5 4.749805-7 1.83950-10 5.58274-12 1.21675-13 6.000000+54825 6  5
 4.665990-7 1.91926-10 5.88036-12 1.27628-13 7.000000+5 4.524835-74825 6  5
 1.97071-10 6.09604-12 1.34794-13 8.000000+5 4.355042-7 2.00054-104825 6  5
 6.24838-12 1.40591-13 9.000000+5 4.173823-7 2.01079-10 6.33780-124825 6  5
 1.41145-13 1.000000+6 3.986913-7 2.00040-10 6.36529-12 1.43631-134825 6  5
 1.100000+6 3.796551-7 1.96693-10 6.31739-12 1.45985-13 1.200000+64825 6  5
 3.603430-7 1.90732-10 6.17967-12 1.42010-13 1.300000+6 3.408763-74825 6  5
 1.81827-10 5.94703-12 1.40575-13 1.400000+6 3.213189-7 1.69709-104825 6  5
 5.60173-12 1.32164-13 1.500000+6 3.017761-7 1.54129-10 5.13051-124825 6  5
 1.23159-13 1.600000+6 2.823735-7 1.34915-10 4.53267-12 1.08617-134825 6  5
 1.700000+6 2.632471-7 1.11928-10 3.79511-12 9.23581-14 1.800000+64825 6  5
 2.445322-7 8.50675-11 2.90923-12 7.05112-14 1.900000+6 2.263526-74825 6  5
 5.42591-11 1.87240-12 4.87615-14 2.000000+6 5.334797-7 2.63982-114825 6  5
 9.17365-13 2.37156-14 2.100000+6 1.14709-10-5.96053-27 1.13174-274825 6  5
-2.44676-27 2.200000+6 7.66029-11-9.71826-28-9.06939-27-7.13908-294825 6  5
 2.300000+6 9.148864-8-7.06284-24-1.80530-24 2.31081-24 2.400000+64825 6  5
 7.421035-7-3.56039-23 7.32177-24 5.87917-24 2.500000+6 6.053061-74825 6  5
 6.82264-24-3.58326-23-1.38925-23 2.600000+6 8.65812-12-4.49896-284825 6  5
 8.54231-29-1.84679-28 2.700000+6 3.79569-12-1.82106-28 3.74492-294825 6  5
 3.00706-29 2.800000+6 1.33150-12 1.12659-29 1.18232-28-8.24596-304825 6  5
 2.900000+6 6.689700-7 2.88769-23-7.92026-23-2.49856-24 3.000000+64825 6  5
 2.331099-7-2.45116-23 1.60994-23-2.61954-25 3.100000+6 4.572855-74825 6  5
-8.05066-23 4.51169-24-2.93067-24                                 4825 6  5
 0.000000+0 1.600000+7          0          4        300         504825 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04825 6  5
 2.666667+4 6.667311-8-5.17631-24-1.97344-24 9.42496-25 6.24922-244825 6  5
 1.066667+5 2.581710-7 1.11927-10 3.49408-12 7.77891-14 1.10785-154825 6  5
 2.133333+5 4.108365-7 1.96943-10 6.21316-12 1.39251-13 2.35764-154825 6  5
 3.200000+5 4.774638-7 2.52053-10 8.03540-12 1.81425-13 2.93569-154825 6  5
 4.266667+5 4.993271-7 2.89960-10 9.34146-12 2.14318-13 2.85970-154825 6  5
 5.333333+5 4.987589-7 3.18795-10 1.03753-11 2.40472-13 4.53432-154825 6  5
 6.400000+5 4.870393-7 3.43080-10 1.12808-11 2.66141-13 4.90325-154825 6  5
 7.466667+5 4.702440-7 3.65211-10 1.21311-11 2.87620-13 5.57605-154825 6  5
 8.533333+5 4.509554-7 3.86317-10 1.29604-11 3.11134-13 5.83562-154825 6  5
 9.600000+5 4.308982-7 4.06773-10 1.37827-11 3.34936-13 6.86866-154825 6  5
 1.066667+6 4.104088-7 4.26507-10 1.45970-11 3.58069-13 7.01625-154825 6  5
 1.173333+6 3.895276-7 4.45192-10 1.53856-11 3.80140-13 7.26878-154825 6  5
 1.280000+6 3.683924-7 4.62409-10 1.61364-11 4.02400-13 7.78089-154825 6  5
 1.386667+6 3.470851-7 4.77734-10 1.68331-11 4.22808-13 7.49284-154825 6  5
