 JENDL/PD-2016.1  Mn- 55                                             1 0  0
 2.505500+4 5.446610+1         -1          0         38          12525 1451
 0.000000+0 0.000000+0          0          0          0          62525 1451
 0.000000+0 2.000000+8          1          0          0          02525 1451
 0.000000+0 0.000000+0          0          0         53          32525 1451
 25-Mn- 55 JAEA       EVAL-MAY19 N.Iwamoto                        2525 1451
NDS 163 109 (2020)    DIST-JUN20                                  2525 1451
----IAEA/PD-2019      MATERIAL 2525                               2525 1451
-----PHOTO-NUCLEAR DATA                                           2525 1451
------ENDF-6 FORMAT                                               2525 1451
                                                                  2525 1451
History                                                           2525 1451
2016-12 Evaluated with CCONE code by N.Iwamoto                    2525 1451
2019-04 Incident energy was extended up to 200MeV with CCONE code 2525 1451
        by N.Iwamoto                                              2525 1451
                                                                  2525 1451
MF= 1 General information                                         2525 1451
  MT=451 Descriptive data and directory                           2525 1451
                                                                  2525 1451
MF= 3 Neutron cross sections                                      2525 1451
  MT=  5 Total reaction cross section                             2525 1451
    Calculated with CCONE code /1/.                               2525 1451
                                                                  2525 1451
MF= 6 Energy-angle distributions of emitted particles             2525 1451
  MT=  5 Total reaction                                           2525 1451
    Calculated with CCONE code /1/.                               2525 1451
                                                                  2525 1451
------------------------------------------------------------------2525 1451
          nuclear model calculation with CCONE code /1/           2525 1451
------------------------------------------------------------------2525 1451
* Optical model potentials                                        2525 1451
  neutron : A.J.Koning and J.P.Delaroche/2/                       2525 1451
  proton  : A.J.Koning and J.P.Delaroche/2/                       2525 1451
  deuteron: Y.Han et al./3/                                       2525 1451
  triton  : A.J.Koning and J.P.Delaroche/2/                       2525 1451
  He-3    : Y.Xu et al./4/                                        2525 1451
  alpha   : M.Avrigeanu and V.Avrigeanu/5/                        2525 1451
                                                                  2525 1451
* Level density parameters (Gilbert-Cameron model/6/)             2525 1451
  Energy dependent parameters of Mengoni-Nakajima/7/ were used.   2525 1451
                                                                  2525 1451
* Gamma-ray strength functions                                    2525 1451
  E1: modified Lorentzian model(MLO1)/8/                          2525 1451
  M1: standard Lorentzian model(SLO)                              2525 1451
  E2: standard Lorentzian model(SLO)                              2525 1451
                                                                  2525 1451
References                                                        2525 1451
 1) O.Iwamoto et al., Nucl. Data Sheets, 131, 259 (2016)          2525 1451
 2) A.J.Koning and J.P.Delaroche, Nucl. Phys. A713, 231 (2003)    2525 1451
 3) Y.Han et al., Phys. Rev. C 74,044615 (2006)                   2525 1451
 4) Y.Xu et al.,Sci. China, Phys. Mech. & Astron., 54, 2005       2525 1451
    (2011)                                                        2525 1451
 5) M.Avrigeanu and V.Avrigeanu, Phys. Rev. C82, 014606 (2010)    2525 1451
 6) A.Gilbert and A.G.W.Cameron, Can. J. Phys, 43, 1446 (1965)    2525 1451
 7) A.Mengoni and Y.Nakajima, J. Nucl. Sci. Technol., 31, 151     2525 1451
    (1994)                                                        2525 1451
 8) V.A.Plujko et al., J. Nucl. Sci. Technol.(supp. 2), 811       2525 1451
    (2002)                                                        2525 1451
                                1        451         60          12525 1451
                                3          5         33          12525 1451
                                6          5      28849          12525 1451
                                                                  2525 1  0
                                                                  2525 0  0
 2.505500+4 5.446610+1          0          0          0          02525 3  5
 0.000000+0 0.000000+0          0          0          1         882525 3  5
         88          2                                            2525 3  5
 1.000000+6 3.983346-6 1.500000+6 1.044330-5 2.000000+6 2.135874-52525 3  5
 2.500000+6 3.804347-5 3.000000+6 6.204489-5 3.500000+6 9.522176-52525 3  5
 4.000000+6 1.398495-4 4.500000+6 1.987699-4 5.000000+6 2.756096-42525 3  5
 5.500000+6 3.750968-4 6.000000+6 5.035034-4 6.500000+6 6.692573-42525 3  5
 7.000000+6 8.837811-4 7.500000+6 1.162598-3 8.000000+6 1.526553-32525 3  5
 8.500000+6 2.002216-3 9.000000+6 2.618344-3 9.500000+6 3.391239-32525 3  5
 1.000000+7 4.294163-3 1.050000+7 5.242731-3 1.100000+7 6.174366-32525 3  5
 1.150000+7 7.171784-3 1.200000+7 8.442063-3 1.250000+7 1.021511-22525 3  5
 1.300000+7 1.272653-2 1.350000+7 1.626477-2 1.400000+7 2.121574-22525 3  5
 1.450000+7 2.805273-2 1.500000+7 3.715671-2 1.550000+7 4.824153-22525 3  5
 1.600000+7 5.941215-2 1.650000+7 6.728964-2 1.700000+7 6.994744-22525 3  5
 1.750000+7 6.915639-2 1.800000+7 6.802683-2 1.850000+7 6.814014-22525 3  5
