 7.079805+6 9.143475-9 8.960999-1 7.568068+6 1.598793-8 4.917000-12034 6  5
 8.056330+6 0.000000+0 0.000000+0 8.544592+6 0.000000+0 0.000000+02034 6  5
 9.032855+6 4.841436-9 7.695000-1 9.521117+6 0.000000+0 0.000000+02034 6  5
 0.000000+0 1.800000+7          0          1         63         212034 6  5
 0.000000+0 2.011061-7 2.008000-1 7.323936+5 2.647609-7 2.659000-12034 6  5
 1.220656+6 2.585382-7 2.857000-1 1.708918+6 2.339522-7 3.081000-12034 6  5
 2.197181+6 2.009546-7 3.329000-1 2.685443+6 1.673931-7 3.597000-12034 6  5
 3.173706+6 1.371138-7 3.875000-1 3.661968+6 1.111569-7 4.152000-12034 6  5
 4.150230+6 8.926043-8 4.410000-1 4.638493+6 7.072772-8 4.618000-12034 6  5
 5.126756+6 5.203324-8 5.190000-1 5.615018+6 4.525757-8 4.404000-12034 6  5
 6.103280+6 2.614146-8 4.574000-1 6.591543+6 2.534949-8 5.062000-12034 6  5
 7.079805+6 3.818884-8 6.265000-1 7.568068+6 8.310025-9 9.164001-12034 6  5
 8.056330+6 1.304054-8 5.568000-1 8.544592+6 0.000000+0 0.000000+02034 6  5
 9.032855+6 0.000000+0 0.000000+0 9.521117+6 4.240852-9 8.110000-12034 6  5
 1.000938+7 0.000000+0 0.000000+0                                 2034 6  5
 0.000000+0 1.850000+7          0          1         66         222034 6  5
 0.000000+0 1.950083-7 2.164000-1 7.323936+5 2.583001-7 2.858000-12034 6  5
 1.220656+6 2.527294-7 3.070000-1 1.708918+6 2.294538-7 3.308000-12034 6  5
 2.197181+6 1.980050-7 3.573000-1 2.685443+6 1.659269-7 3.862000-12034 6  5
 3.173706+6 1.369305-7 4.167000-1 3.661968+6 1.120603-7 4.476000-12034 6  5
 4.150230+6 9.113154-8 4.779000-1 4.638493+6 7.351770-8 5.055000-12034 6  5
 5.126756+6 5.849491-8 5.276000-1 5.615018+6 4.490973-8 5.683000-12034 6  5
 6.103280+6 3.709670-8 5.068000-1 6.591543+6 2.146467-8 5.234000-12034 6  5
 7.079805+6 2.090397-8 5.742000-1 7.568068+6 3.246079-8 6.888000-12034 6  5
 8.056330+6 7.598271-9 9.336000-1 8.544592+6 1.082356-8 6.215000-12034 6  5
 9.032855+6 0.000000+0 0.000000+0 9.521117+6 0.000000+0 0.000000+02034 6  5
 1.000938+7 3.758641-9 8.473000-1 1.049764+7 0.000000+0 0.000000+02034 6  5
 0.000000+0 1.900000+7          0          1         69         232034 6  5
 0.000000+0 1.887809-7 2.334000-1 7.323936+5 2.519662-7 3.074000-12034 6  5
 1.220656+6 2.469175-7 3.307000-1 1.708918+6 2.247785-7 3.561000-12034 6  5
 2.197181+6 1.947948-7 3.842000-1 2.685443+6 1.641943-7 4.149000-12034 6  5
 3.173706+6 1.364862-7 4.475000-1 3.661968+6 1.126909-7 4.809000-12034 6  5
 4.150230+6 9.266362-8 5.141000-1 4.638493+6 7.585212-8 5.459000-12034 6  5
 5.126756+6 6.159150-8 5.742000-1 5.615018+6 4.924922-8 5.967000-12034 6  5
 6.103280+6 3.952245-8 6.148000-1 6.591543+6 3.094260-8 5.774000-12034 6  5
 7.079805+6 1.795398-8 5.930000-1 7.568068+6 1.759045-8 6.434999-12034 6  5
 8.056330+6 2.814542-8 7.483000-1 8.544592+6 7.024317-9 9.485000-12034 6  5
 9.032855+6 9.160646-9 6.864000-1 9.521117+6 0.000000+0 0.000000+02034 6  5
 1.000938+7 0.000000+0 0.000000+0 1.049764+7 3.382803-9 8.797000-12034 6  5
 1.098590+7 0.000000+0 0.000000+0                                 2034 6  5
 0.000000+0 1.950000+7          0          1         72         242034 6  5
 0.000000+0 2.043818-7 2.198000-1 7.323936+5 2.410591-7 3.295000-12034 6  5
 1.220656+6 2.368529-7 3.550000-1 1.708918+6 2.160744-7 3.825000-12034 6  5
 2.197181+6 1.877602-7 4.128000-1 2.685443+6 1.591560-7 4.449000-12034 6  5
 3.173706+6 1.332202-7 4.790000-1 3.661968+6 1.109222-7 5.142000-12034 6  5
 4.150230+6 9.213728-8 5.493999-1 4.638493+6 7.637090-8 5.836000-12034 6  5
 5.126756+6 6.303305-8 6.155000-1 5.615018+6 5.154893-8 6.434000-12034 6  5
 6.103280+6 4.143606-8 6.652000-1 6.591543+6 3.470605-8 6.562000-12034 6  5
 7.079805+6 2.583760-8 6.476000-1 7.568068+6 1.500826-8 6.622000-12034 6  5
 8.056330+6 1.481120-8 7.101000-1 8.544592+6 2.437497-8 8.019000-12034 6  5
 9.032855+6 6.419407-9 9.608000-1 9.521117+6 7.754126-9 7.476000-12034 6  5
 1.000938+7 0.000000+0 0.000000+0 1.049764+7 0.000000+0 0.000000+02034 6  5
 1.098590+7 3.023404-9 9.072000-1 1.147417+7 0.000000+0 0.000000+02034 6  5
 0.000000+0 2.000000+7          0          1         75         252034 6  5
 0.000000+0 2.718205-7 1.596000-1 7.323936+5 2.197078-7 3.515000-12034 6  5
 1.220656+6 2.169477-7 3.786000-1 1.708918+6 1.986156-7 4.080000-12034 6  5
 2.197181+6 1.725516-7 4.416000-1 2.685443+6 1.470131-7 4.751000-12034 6  5
 3.173706+6 1.238587-7 5.103000-1 3.661968+6 1.039383-7 5.466000-12034 6  5
 4.150230+6 8.714285-8 5.830000-1 4.638493+6 7.303706-8 6.185000-12034 6  5
 5.126756+6 6.110935-8 6.521000-1 5.615018+6 5.086819-8 6.826000-12034 6  5
 6.103280+6 4.189535-8 7.087000-1 6.591543+6 3.384249-8 7.289000-12034 6  5
 7.079805+6 2.951103-8 6.912000-1 7.568068+6 2.096750-8 7.135000-12034 6  5
 8.056330+6 1.218515-8 7.269000-1 8.544592+6 1.211607-8 7.702000-12034 6  5
 9.032855+6 2.044572-8 8.475000-1 9.521117+6 5.621555-9 9.705000-12034 6  5
 1.000938+7 6.372723-9 8.017000-1 1.049764+7 0.000000+0 0.000000+02034 6  5
 1.098590+7 0.000000+0 0.000000+0 1.147417+7 2.600429-9 9.295000-12034 6  5
 1.196243+7 0.000000+0 0.000000+0                                 2034 6  5
 0.000000+0 2.050000+7          0          1         78         262034 6  5
 0.000000+0 3.370057-7 1.204000-1 7.323936+5 2.267393-7 3.212000-12034 6  5
 1.220656+6 1.941573-7 4.012000-1 1.708918+6 1.789428-7 4.312000-12034 6  5
 2.197181+6 1.550894-7 4.693000-1 2.685443+6 1.327215-7 5.042000-12034 6  5
 3.173706+6 1.124721-7 5.403000-1 3.661968+6 9.505941-8 5.772000-12034 6  5
 4.150230+6 8.037443-8 6.142000-1 4.638493+6 6.803452-8 6.502000-12034 6  5
 5.126756+6 5.759636-8 6.844000-1 5.615018+6 4.864074-8 7.159000-12034 6  5
 6.103280+6 4.081767-8 7.438000-1 6.591543+6 3.383141-8 7.673000-12034 6  5
 7.079805+6 2.749949-8 7.851000-1 7.568068+6 2.479509-8 7.196000-12034 6  5
 8.056330+6 1.691777-8 7.721000-1 8.544592+6 9.833870-9 7.840000-12034 6  5
 9.032855+6 9.848201-9 8.218000-1 9.521117+6 1.697427-8 8.847000-12034 6  5
 1.000938+7 4.825670-9 9.780000-1 1.049764+7 5.198850-9 8.474000-12034 6  5
 1.098590+7 0.000000+0 0.000000+0 1.147417+7 0.000000+0 0.000000+02034 6  5
 1.196243+7 2.200052-9 9.469000-1 1.245069+7 0.000000+0 0.000000+02034 6  5
 0.000000+0 2.100000+7          0          1         81         272034 6  5
 0.000000+0 3.189864-7 1.214000-1 7.323936+5 2.917319-7 2.399000-12034 6  5
 1.220656+6 2.033573-7 3.705000-1 1.708918+6 1.656673-7 4.526000-12034 6  5
 2.197181+6 1.433607-7 4.953000-1 2.685443+6 1.232125-7 5.315000-12034 6  5
 3.173706+6 1.049479-7 5.685000-1 3.661968+6 8.925579-8 6.058000-12034 6  5
 4.150230+6 7.603756-8 6.427999-1 4.638493+6 6.493149-8 6.788000-12034 6  5
 5.126756+6 5.553411-8 7.129000-1 5.615018+6 4.747046-8 7.444000-12034 6  5
 6.103280+6 4.043430-8 7.727000-1 6.591543+6 3.417088-8 7.972000-12034 6  5
 7.079805+6 2.852994-8 8.174000-1 7.568068+6 2.328887-8 8.327000-12034 6  5
 8.056330+6 2.158188-8 7.419000-1 8.544592+6 1.423898-8 8.219000-12034 6  5
 9.032855+6 8.277796-9 8.323000-1 9.521117+6 8.341155-9 8.642000-12034 6  5
 1.000938+7 1.462747-8 9.139000-1 1.049764+7 4.264406-9 9.837000-12034 6  5
 1.098590+7 4.414497-9 8.843000-1 1.147417+7 0.000000+0 0.000000+02034 6  5
 1.196243+7 0.000000+0 0.000000+0 1.245069+7 1.921405-9 9.603001-12034 6  5
 1.293895+7 0.000000+0 0.000000+0                                 2034 6  5
 0.000000+0 2.150000+7          0          1         84         282034 6  5
 0.000000+0 2.897057-7 1.257000-1 7.323936+5 3.005144-7 2.210000-12034 6  5
 1.220656+6 2.702358-7 2.664000-1 1.708918+6 1.693216-7 4.256000-12034 6  5
 2.197181+6 1.317336-7 5.205000-1 2.685443+6 1.138448-7 5.577000-12034 6  5
 3.173706+6 9.750603-8 5.955000-1 3.661968+6 8.342226-8 6.334000-12034 6  5
 4.150230+6 7.157489-8 6.704000-1 4.638493+6 6.163676-8 7.059999-12034 6  5
 5.126756+6 5.322444-8 7.395000-1 5.615018+6 4.600012-8 7.704000-12034 6  5
 6.103280+6 3.969193-8 7.983000-1 6.591543+6 3.407863-8 8.227000-12034 6  5
 7.079805+6 2.904134-8 8.434000-1 7.568068+6 2.438216-8 8.603000-12034 6  5
 8.056330+6 1.997831-8 8.728000-1 8.544592+6 1.894604-8 7.596000-12034 6  5
 9.032855+6 1.215744-8 8.641000-1 9.521117+6 7.067950-9 8.731000-12034 6  5
 1.000938+7 7.159735-9 8.990000-1 1.049764+7 1.273481-8 9.370000-12034 6  5
 1.098590+7 3.784256-9 9.881000-1 1.147417+7 3.794677-9 9.142000-12034 6  5
 1.196243+7 0.000000+0 0.000000+0 1.245069+7 0.000000+0 0.000000+02034 6  5
 1.293895+7 1.688380-9 9.707001-1 1.342722+7 0.000000+0 0.000000+02034 6  5
 0.000000+0 2.200000+7          0          1         87         292034 6  5
 0.000000+0 2.700976-7 1.294000-1 7.323936+5 2.883997-7 2.228000-12034 6  5
 1.220656+6 2.700856-7 2.597000-1 1.708918+6 2.104253-7 3.358000-12034 6  5
 2.197181+6 1.361541-7 4.962000-1 2.685443+6 1.080543-7 5.815000-12034 6  5
 3.173706+6 9.310672-8 6.195000-1 3.661968+6 8.010371-8 6.577000-12034 6  5
 4.150230+6 6.913547-8 6.949000-1 4.638493+6 5.996915-8 7.299000-12034 6  5
 5.126756+6 5.221925-8 7.627000-1 5.615018+6 4.556162-8 7.927000-12034 6  5
 6.103280+6 3.974472-8 8.196000-1 6.591543+6 3.456667-8 8.433000-12034 6  5
 7.079805+6 2.992963-8 8.637000-1 7.568068+6 2.565450-8 8.807000-12034 6  5
 8.056330+6 2.163205-8 8.943000-1 8.544592+6 1.778038-8 9.044000-12034 6  5
 9.032855+6 1.716937-8 7.728000-1 9.521117+6 1.078034-8 8.974999-12034 6  5
 1.000938+7 6.267515-9 9.049999-1 1.049764+7 6.374544-9 9.256000-12034 6  5
 1.098590+7 1.146007-8 9.543000-1 1.147417+7 3.451832-9 9.913000-12034 6  5
 1.196243+7 3.378862-9 9.369000-1 1.245069+7 0.000000+0 0.000000+02034 6  5
 1.293895+7 0.000000+0 0.000000+0 1.342722+7 1.527577-9 9.784000-12034 6  5
 1.391548+7 0.000000+0 0.000000+0                                 2034 6  5
 0.000000+0 2.250000+7          0          1         90         302034 6  5
 0.000000+0 2.592464-7 1.281000-1 7.323936+5 2.707587-7 2.273000-12034 6  5
 1.220656+6 2.601717-7 2.601000-1 1.708918+6 2.181636-7 3.143000-12034 6  5
 2.197181+6 1.735630-7 3.797000-1 2.685443+6 1.080378-7 5.699000-12034 6  5
 3.173706+6 8.854723-8 6.408000-1 3.661968+6 7.663687-8 6.788000-12034 6  5
 4.150230+6 6.648868-8 7.161000-1 4.638493+6 5.802613-8 7.508000-12034 6  5
 5.126756+6 5.088997-8 7.827000-1 5.615018+6 4.476553-8 8.116000-12034 6  5
 6.103280+6 3.941355-8 8.375000-1 6.591543+6 3.464761-8 8.603000-12034 6  5
 7.079805+6 3.038496-8 8.799000-1 7.568068+6 2.646248-8 8.964000-12034 6  5
 8.056330+6 2.278459-8 9.100000-1 8.544592+6 1.927990-8 9.208000-12034 6  5
 9.032855+6 1.588927-8 9.287000-1 9.521117+6 1.555631-8 7.825000-12034 6  5
 1.000938+7 9.606613-9 9.232000-1 1.049764+7 5.584545-9 9.295000-12034 6  5
 1.098590+7 5.696340-9 9.455999-1 1.147417+7 1.032104-8 9.669000-12034 6  5
 1.196243+7 3.138053-9 9.936000-1 1.245069+7 3.016166-9 9.538000-12034 6  5
 1.293895+7 0.000000+0 0.000000+0 1.342722+7 0.000000+0 0.000000+02034 6  5
 1.391548+7 1.379138-9 9.841000-1 1.440374+7 0.000000+0 0.000000+02034 6  5
 0.000000+0 2.300000+7          0          1         93         312034 6  5
 0.000000+0 2.626110-7 1.213000-1 7.323936+5 2.627936-7 2.264000-12034 6  5
 1.220656+6 2.495168-7 2.637000-1 1.708918+6 2.086341-7 3.214000-12034 6  5
 2.197181+6 1.724299-7 3.758000-1 2.685443+6 1.233826-7 4.929000-12034 6  5
 3.173706+6 8.782981-8 6.408000-1 3.661968+6 7.429629-8 6.971000-12034 6  5
 4.150230+6 6.479831-8 7.342000-1 4.638493+6 5.685533-8 7.684999-12034 6  5
 5.126756+6 5.016356-8 7.997000-1 5.615018+6 4.443303-8 8.277000-12034 6  5
