 JENDL/PD-2016.1  Cd-116                                             1 0  0
 4.811600+4 1.149091+2         -1          0         38          14855 1451
 0.000000+0 0.000000+0          0          0          0          64855 1451
 0.000000+0 2.000000+8          1          0          0          04855 1451
 0.000000+0 0.000000+0          0          0         53          34855 1451
 48-Cd-116 JAEA       EVAL-APR19 N.Iwamoto                        4855 1451
NDS 163 109 (2020)    DIST-JUN20                                  4855 1451
----IAEA/PD-2019      MATERIAL 4855                               4855 1451
-----PHOTO-NUCLEAR DATA                                           4855 1451
------ENDF-6 FORMAT                                               4855 1451
                                                                  4855 1451
History                                                           4855 1451
2016-12 Evaluated with CCONE code by N.Iwamoto                    4855 1451
2019-04 Incident energy was extended up to 200MeV with CCONE code 4855 1451
        by N.Iwamoto                                              4855 1451
                                                                  4855 1451
MF= 1 General information                                         4855 1451
  MT=451 Descriptive data and directory                           4855 1451
                                                                  4855 1451
MF= 3 Neutron cross sections                                      4855 1451
  MT=  5 Total reaction cross section                             4855 1451
    Calculated with CCONE code /1/.                               4855 1451
                                                                  4855 1451
MF= 6 Energy-angle distributions of emitted particles             4855 1451
  MT=  5 Total reaction                                           4855 1451
    Calculated with CCONE code /1/.                               4855 1451
                                                                  4855 1451
------------------------------------------------------------------4855 1451
          nuclear model calculation with CCONE code /1/           4855 1451
------------------------------------------------------------------4855 1451
* Optical model potentials                                        4855 1451
  neutron : A.J.Koning and J.P.Delaroche/2/                       4855 1451
  proton  : A.J.Koning and J.P.Delaroche/2/                       4855 1451
  deuteron: Y.Han et al./3/                                       4855 1451
  triton  : A.J.Koning and J.P.Delaroche/2/                       4855 1451
  He-3    : Y.Xu et al./4/                                        4855 1451
  alpha   : M.Avrigeanu and V.Avrigeanu/5/                        4855 1451
                                                                  4855 1451
* Level density parameters (Gilbert-Cameron model/6/)             4855 1451
  Energy dependent parameters of Mengoni-Nakajima/7/ were used.   4855 1451
                                                                  4855 1451
* Gamma-ray strength functions                                    4855 1451
  E1: modified Lorentzian model(MLO1)/8/                          4855 1451
  M1: standard Lorentzian model(SLO)                              4855 1451
  E2: standard Lorentzian model(SLO)                              4855 1451
                                                                  4855 1451
References                                                        4855 1451
 1) O.Iwamoto et al., Nucl. Data Sheets, 131, 259 (2016)          4855 1451
 2) A.J.Koning and J.P.Delaroche, Nucl. Phys. A713, 231 (2003)    4855 1451
 3) Y.Han et al., Phys. Rev. C 74,044615 (2006)                   4855 1451
 4) Y.Xu et al.,Sci. China, Phys. Mech. & Astron., 54, 2005       4855 1451
    (2011)                                                        4855 1451
 5) M.Avrigeanu and V.Avrigeanu, Phys. Rev. C82, 014606 (2010)    4855 1451
 6) A.Gilbert and A.G.W.Cameron, Can. J. Phys, 43, 1446 (1965)    4855 1451
 7) A.Mengoni and Y.Nakajima, J. Nucl. Sci. Technol., 31, 151     4855 1451
    (1994)                                                        4855 1451
 8) V.A.Plujko et al., J. Nucl. Sci. Technol.(supp. 2), 811       4855 1451
    (2002)                                                        4855 1451
                                1        451         60          14855 1451
                                3          5         33          14855 1451
                                6          5      29831          14855 1451
                                                                  4855 1  0
                                                                  4855 0  0
 4.811600+4 1.149091+2          0          0          0          04855 3  5
 0.000000+0 0.000000+0          0          0          1         884855 3  5
         88          2                                            4855 3  5
 1.000000+6 1.437330-5 1.500000+6 4.109757-5 2.000000+6 8.954174-54855 3  5
 2.500000+6 1.674961-4 3.000000+6 2.842791-4 3.500000+6 4.513289-44855 3  5
 4.000000+6 6.830123-4 4.500000+6 9.977515-4 5.000000+6 1.419571-34855 3  5
 5.500000+6 1.980049-3 6.000000+6 2.720127-3 6.500000+6 3.689645-34855 3  5
 7.000000+6 4.939128-3 7.500000+6 6.497944-3 8.000000+6 8.357387-34855 3  5
 8.500000+6 1.052447-2 9.000000+6 1.313763-2 9.500000+6 1.648485-24855 3  5
 1.000000+7 2.093020-2 1.050000+7 2.689822-2 1.100000+7 3.492301-24855 3  5
 1.150000+7 4.570686-2 1.200000+7 6.016336-2 1.250000+7 7.942964-24855 3  5
 1.300000+7 1.047712-1 1.350000+7 1.370898-1 1.400000+7 1.755473-14855 3  5
 1.450000+7 2.153868-1 1.500000+7 2.471144-1 1.550000+7 2.607395-14855 3  5
 1.600000+7 2.533636-1 1.650000+7 2.309361-1 1.700000+7 2.023299-14855 3  5
 1.750000+7 1.739684-1 1.800000+7 1.488508-1 1.850000+7 1.277459-14855 3  5
 1.900000+7 1.104030-1 1.950000+7 9.624222-2 2.000000+7 8.465745-24855 3  5
 2.100000+7 6.702329-2 2.200000+7 5.464166-2 2.300000+7 4.563455-24855 3  5
 2.400000+7 3.886766-2 2.500000+7 3.364080-2 2.600000+7 2.950847-24855 3  5
 2.700000+7 2.617819-2 2.800000+7 2.345214-2 2.900000+7 2.119270-24855 3  5
 3.000000+7 1.930155-2 3.200000+7 1.635405-2 3.400000+7 1.421836-24855 3  5
 3.600000+7 1.265581-2 3.800000+7 1.150925-2 4.000000+7 1.066916-24855 3  5
 4.200000+7 1.005630-2 4.400000+7 9.612038-3 4.600000+7 9.292544-34855 3  5
 4.800000+7 9.064842-3 5.000000+7 8.904090-3 5.200000+7 8.791565-34855 3  5
 5.400000+7 8.713160-3 5.600000+7 8.658261-3 5.800000+7 8.618893-34855 3  5
 6.000000+7 8.589082-3 6.200000+7 8.564373-3 6.400000+7 8.541462-34855 3  5
 6.600000+7 8.517924-3 6.800000+7 8.492004-3 7.000000+7 8.462459-34855 3  5
 7.200000+7 8.428439-3 7.400000+7 8.389395-3 7.600000+7 8.345009-34855 3  5
 7.800000+7 8.295140-3 8.000000+7 8.239784-3 8.500000+7 8.078244-34855 3  5
 9.000000+7 7.886650-3 9.500000+7 7.670041-3 1.000000+8 7.434208-34855 3  5
 1.100000+8 6.929118-3 1.200000+8 6.419227-3 1.300000+8 5.949542-34855 3  5
 1.400000+8 5.561388-3 1.500000+8 5.078977-3 1.600000+8 4.662317-34855 3  5
 1.700000+8 4.299520-3 1.800000+8 3.981330-3 1.900000+8 3.700439-34855 3  5
 2.000000+8 3.451012-3                                            4855 3  5
                                                                  4855 3  0
                                                                  4855 0  0
 4.811600+4 1.149091+2          0          2        331          04855 6  5
 1.000000+0 1.000000+0          0          1          1         744855 6  5
         74          2                                            4855 6  5
 1.000000+6 0.000000+0 8.699318+6 0.000000+0 9.000000+6 9.678869-14855 6  5
 9.500000+6 9.896086-1 1.000000+7 9.926972-1 1.050000+7 9.922608-14855 6  5
 1.100000+7 9.913888-1 1.150000+7 9.915593-1 1.200000+7 9.927434-14855 6  5
 1.250000+7 9.943419-1 1.300000+7 9.958672-1 1.350000+7 9.973579-14855 6  5
 1.400000+7 9.982250-1 1.450000+7 9.988022-1 1.500000+7 1.013273+04855 6  5
 1.550000+7 1.193347+0 1.600000+7 1.354854+0 1.650000+7 1.473570+04855 6  5
 1.700000+7 1.545005+0 1.750000+7 1.586673+0 1.800000+7 1.608397+04855 6  5
 1.850000+7 1.630022+0 1.900000+7 1.649217+0 1.950000+7 1.664955+04855 6  5
 2.000000+7 1.680364+0 2.100000+7 1.710103+0 2.200000+7 1.734059+04855 6  5
 2.300000+7 1.755748+0 2.400000+7 1.766855+0 2.500000+7 1.783071+04855 6  5
 2.600000+7 1.824043+0 2.700000+7 1.877551+0 2.800000+7 1.935117+04855 6  5
 2.900000+7 1.987178+0 3.000000+7 2.034592+0 3.200000+7 2.104450+04855 6  5
 3.400000+7 2.168197+0 3.600000+7 2.232980+0 3.800000+7 2.302625+04855 6  5
 4.000000+7 2.372984+0 4.200000+7 2.437019+0 4.400000+7 2.499427+04855 6  5
 4.600000+7 2.558137+0 4.800000+7 2.618218+0 5.000000+7 2.677220+04855 6  5
 5.200000+7 2.740133+0 5.400000+7 2.797872+0 5.600000+7 2.857091+04855 6  5
 5.800000+7 2.911434+0 6.000000+7 2.971818+0 6.200000+7 3.029002+04855 6  5
 6.400000+7 3.082255+0 6.600000+7 3.141500+0 6.800000+7 3.200400+04855 6  5
 7.000000+7 3.251720+0 7.200000+7 3.312822+0 7.400000+7 3.362965+04855 6  5
 7.600000+7 3.416906+0 7.800000+7 3.473417+0 8.000000+7 3.520898+04855 6  5
 8.500000+7 3.654480+0 9.000000+7 3.784636+0 9.500000+7 3.907074+04855 6  5
 1.000000+8 4.036878+0 1.100000+8 4.272887+0 1.200000+8 4.507307+04855 6  5
 1.300000+8 4.740412+0 1.400000+8 4.947961+0 1.500000+8 5.176027+04855 6  5
 1.600000+8 5.391289+0 1.700000+8 5.594857+0 1.800000+8 5.920353+04855 6  5
 1.900000+8 6.138812+0 2.000000+8 6.345063+0                      4855 6  5
 0.000000+0 0.000000+0          1          2          1         314855 6  5
         31         22                                            4855 6  5
 0.000000+0 1.000000+6          0          0          6          34855 6  5
 0.000000+0 0.000000+0 5.000000-1 2.000000+0 1.000000+0 0.000000+04855 6  5
 0.000000+0 8.699318+6          0          0          6          34855 6  5
 0.000000+0 0.000000+0 5.000000-1 2.000000+0 1.000000+0 0.000000+04855 6  5
 0.000000+0 1.000000+7          0          0         30         154855 6  5
 0.000000+0 0.000000+0 2.500000+4 1.112869-7 1.000000+5 4.443835-74855 6  5
 2.000000+5 5.935182-7 3.000000+5 8.070533-7 4.000000+5 7.576912-74855 6  5
 5.000000+5 1.096391-6 6.000000+5 9.162473-7 7.000000+5 8.006508-74855 6  5
 8.000000+5 2.291627-6 9.000000+5 7.591225-7 1.000000+6 2.28428-124855 6  5
 1.100000+6 1.032427-6 1.200000+6 6.61928-14 1.300000+6 1.001580-64855 6  5
 0.000000+0 1.200000+7          0          0         70         354855 6  5
 0.000000+0 0.000000+0 2.500000+4 8.613629-8 1.000000+5 3.382969-74855 6  5
 2.000000+5 5.236633-7 3.000000+5 5.994466-7 4.000000+5 6.172670-74855 6  5
 5.000000+5 6.056289-7 6.000000+5 5.793812-7 7.000000+5 5.463837-74855 6  5
 8.000000+5 5.104328-7 9.000000+5 4.735633-7 1.000000+6 4.368414-74855 6  5
 1.100000+6 4.008767-7 1.200000+6 3.660555-7 1.300000+6 3.326828-74855 6  5
