 JENDL/PD-2016.1  Ge- 70                                             1 0  0
 3.207000+4 6.932357+1         -1          0         38          13225 1451
 0.000000+0 0.000000+0          0          0          0          63225 1451
 0.000000+0 2.000000+8          1          0          0          03225 1451
 0.000000+0 0.000000+0          0          0         53          33225 1451
 32-Ge- 70 JAEA       EVAL-APR19 N.Iwamoto                        3225 1451
NDS 163 109 (2020)    DIST-JUN20                                  3225 1451
----IAEA/PD-2019      MATERIAL 3225                               3225 1451
-----PHOTO-NUCLEAR DATA                                           3225 1451
------ENDF-6 FORMAT                                               3225 1451
                                                                  3225 1451
History                                                           3225 1451
2016-12 Evaluated with CCONE code by N.Iwamoto                    3225 1451
2019-04 Incident energy was extended up to 200MeV with CCONE code 3225 1451
        by N.Iwamoto                                              3225 1451
                                                                  3225 1451
MF= 1 General information                                         3225 1451
  MT=451 Descriptive data and directory                           3225 1451
                                                                  3225 1451
MF= 3 Neutron cross sections                                      3225 1451
  MT=  5 Total reaction cross section                             3225 1451
    Calculated with CCONE code /1/.                               3225 1451
                                                                  3225 1451
MF= 6 Energy-angle distributions of emitted particles             3225 1451
  MT=  5 Total reaction                                           3225 1451
    Calculated with CCONE code /1/.                               3225 1451
                                                                  3225 1451
------------------------------------------------------------------3225 1451
          nuclear model calculation with CCONE code /1/           3225 1451
------------------------------------------------------------------3225 1451
* Optical model potentials                                        3225 1451
  neutron : A.J.Koning and J.P.Delaroche/2/                       3225 1451
  proton  : A.J.Koning and J.P.Delaroche/2/                       3225 1451
  deuteron: Y.Han et al./3/                                       3225 1451
  triton  : A.J.Koning and J.P.Delaroche/2/                       3225 1451
  He-3    : Y.Xu et al./4/                                        3225 1451
  alpha   : M.Avrigeanu and V.Avrigeanu/5/                        3225 1451
                                                                  3225 1451
* Level density parameters (Gilbert-Cameron model/6/)             3225 1451
  Energy dependent parameters of Mengoni-Nakajima/7/ were used.   3225 1451
                                                                  3225 1451
* Gamma-ray strength functions                                    3225 1451
  E1: modified Lorentzian model(MLO1)/8/                          3225 1451
  M1: standard Lorentzian model(SLO)                              3225 1451
  E2: standard Lorentzian model(SLO)                              3225 1451
                                                                  3225 1451
References                                                        3225 1451
 1) O.Iwamoto et al., Nucl. Data Sheets, 131, 259 (2016)          3225 1451
 2) A.J.Koning and J.P.Delaroche, Nucl. Phys. A713, 231 (2003)    3225 1451
 3) Y.Han et al., Phys. Rev. C 74,044615 (2006)                   3225 1451
 4) Y.Xu et al.,Sci. China, Phys. Mech. & Astron., 54, 2005       3225 1451
    (2011)                                                        3225 1451
 5) M.Avrigeanu and V.Avrigeanu, Phys. Rev. C82, 014606 (2010)    3225 1451
 6) A.Gilbert and A.G.W.Cameron, Can. J. Phys, 43, 1446 (1965)    3225 1451
 7) A.Mengoni and Y.Nakajima, J. Nucl. Sci. Technol., 31, 151     3225 1451
    (1994)                                                        3225 1451
 8) V.A.Plujko et al., J. Nucl. Sci. Technol.(supp. 2), 811       3225 1451
    (2002)                                                        3225 1451
                                1        451         60          13225 1451
                                3          5         33          13225 1451
                                6          5      29741          13225 1451
                                                                  3225 1  0
                                                                  3225 0  0
 3.207000+4 6.932357+1          0          0          0          03225 3  5
 0.000000+0 0.000000+0          0          0          1         883225 3  5
         88          2                                            3225 3  5
 1.000000+6 8.505393-6 1.500000+6 2.303475-5 2.000000+6 4.830752-53225 3  5
 2.500000+6 8.781467-5 3.000000+6 1.457143-4 3.500000+6 2.270713-43225 3  5
 4.000000+6 3.381834-4 4.500000+6 4.870395-4 5.000000+6 6.839787-43225 3  5
 5.500000+6 9.426363-4 6.000000+6 1.281277-3 6.500000+6 1.724606-33225 3  5
 7.000000+6 2.305982-3 7.500000+6 3.069252-3 8.000000+6 4.067080-33225 3  5
 8.500000+6 5.347441-3 9.000000+6 6.917377-3 9.500000+6 8.705584-33225 3  5
 1.000000+7 1.062746-2 1.050000+7 1.277379-2 1.100000+7 1.546334-23225 3  5
 1.150000+7 1.910390-2 1.200000+7 2.411822-2 1.250000+7 3.097283-23225 3  5
 1.300000+7 4.018727-2 1.350000+7 5.221342-2 1.400000+7 6.705769-23225 3  5
 1.450000+7 8.357742-2 1.500000+7 9.887172-2 1.550000+7 1.090305-13225 3  5
