 JENDL/PD-2016.1  Pd-110                                             1 0  0
 4.611000+4 1.089610+2         -1          0         38          14649 1451
 0.000000+0 0.000000+0          0          0          0          64649 1451
 0.000000+0 2.000000+8          0          0          0       20194649 1451
 0.000000+0 0.000000+0          0          0         53          34649 1451
 46-Pd-110 JAEA       EVAL-APR19 N.Iwamoto                        4649 1451
NDS 163 109 (2020)    DIST-JUN20                                  4649 1451
----IAEA/PD-2019      MATERIAL 4649                               4649 1451
-----PHOTO-NUCLEAR DATA                                           4649 1451
 0.000000+0 0.000000+0 2.500000+4 6.905468-8 1.000000+5 2.755085-74649 6  5
 2.000000+5 4.343780-7 3.000000+5 6.281095-7 4.000000+5 8.525642-74649 6  5
 5.000000+5 1.357432-6 6.000000+5 6.032214-7 7.000000+5 8.127180-74649 6  5
 8.000000+5 1.897294-6 9.000000+5 2.207175-6 1.000000+6 1.703502-74649 6  5
 1.100000+6 5.692232-7 1.200000+6 3.838720-7                      4649 6  5
 0.000000+0 1.200000+7          0          3        170         344649 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 2.500000+44649 6  5
 8.641637-8 2.22327-24-1.10839-23 1.95455-25 1.000000+5 3.420313-74649 6  5
 2.33540-10 4.62878-12 6.33939-14 2.000000+5 5.387738-7 3.99909-104649 6  5
 8.03725-12 1.09477-13 3.000000+5 6.149471-7 4.94273-10 1.00586-114649 6  5
 1.46307-13 4.000000+5 6.298019-7 5.47305-10 1.12841-11 1.66016-134649 6  5
 5.000000+5 6.156148-7 5.77750-10 1.20615-11 1.80375-13 6.000000+54649 6  5
 5.883602-7 5.95629-10 1.25956-11 1.92818-13 7.000000+5 5.558829-74649 6  5
 6.05965-10 1.29735-11 1.99617-13 8.000000+5 5.219106-7 6.10971-104649 6  5
 1.32394-11 2.02984-13 9.000000+5 4.880964-7 6.11261-10 1.34115-114649 6  5
 2.10847-13 1.000000+6 4.550762-7 6.06483-10 1.34673-11 2.11746-134649 6  5
 1.100000+6 4.230272-7 5.95846-10 1.33842-11 2.15887-13 1.200000+64649 6  5
 3.919610-7 5.78368-10 1.31458-11 2.15916-13 1.300000+6 3.618634-74649 6  5
 5.53097-10 1.27221-11 2.07384-13 1.400000+6 3.327472-7 5.19183-104649 6  5
 1.20750-11 1.99313-13 1.500000+6 3.046614-7 4.75973-10 1.11970-114649 6  5
 1.86797-13 1.600000+6 2.776778-7 4.22929-10 1.00626-11 1.74988-134649 6  5
 1.700000+6 2.518739-7 3.59672-10 8.65002-12 1.50056-13 1.800000+64649 6  5
 2.273156-7 2.85855-10 6.95405-12 1.24294-13 1.900000+6 2.040475-74649 6  5
 2.01168-10 4.94357-12 8.65515-14 2.000000+6 1.820888-7 1.05348-104649 6  5
 2.61845-12 4.64118-14 2.100000+6 1.614772-7-1.24659-23-3.18635-244649 6  5
 4.07857-24 2.200000+6 1.449022-7-2.84508-24-7.14820-24-4.31588-244649 6  5
 2.300000+6 1.139478-7 1.28435-24-6.74542-24-2.61524-24 2.400000+64649 6  5
 1.534182-7-7.36055-24 1.51366-24 1.21543-24 2.500000+6 2.250803-74649 6  5
-4.41934-24-1.11035-23-6.70397-24 2.600000+6 1.283593-7-9.96545-244649 6  5
-3.79927-24 1.81450-24 2.700000+6 1.109065-7-8.16344-24-1.20365-234649 6  5
 6.14187-24 2.800000+6 2.318930-7 6.53869-24-9.15165-24-4.81852-244649 6  5
 2.900000+6 2.925652-7 1.06726-24 2.88652-24-1.02694-24 3.000000+64649 6  5
 5.330715-8 2.30107-24-6.31129-24-1.99098-25 3.100000+6 4.943219-84649 6  5
-5.72064-24 1.46313-24 7.65824-25 3.200000+6 5.299564-8 1.21217-244649 6  5
 5.22868-24-6.92642-25                                            4649 6  5
 0.000000+0 1.400000+7          0          4        324         544649 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04649 6  5
 2.500000+4 8.197036-8 2.31132-24-3.23496-24-1.70327-24 8.28958-244649 6  5
 1.000000+5 3.257597-7 3.63857-10 7.79224-12 1.18948-13 1.67063-154649 6  5
 2.000000+5 5.145071-7 6.34688-10 1.37707-11 2.12098-13 2.26067-154649 6  5
 3.000000+5 5.884009-7 8.00159-10 1.75906-11 2.75484-13 2.63384-154649 6  5
 4.000000+5 6.038498-7 9.05256-10 2.01598-11 3.21263-13 2.16016-154649 6  5
 5.000000+5 5.916901-7 9.78379-10 2.20670-11 3.55739-13 3.93545-154649 6  5
 6.000000+5 5.672080-7 1.035237-9 2.36407-11 3.86638-13 4.92200-154649 6  5
 7.000000+5 5.378753-7 1.084246-9 2.50682-11 4.14770-13 5.39387-154649 6  5
 8.000000+5 5.072127-7 1.129611-9 2.64405-11 4.42079-13 6.44185-154649 6  5
 9.000000+5 4.767575-7 1.173032-9 2.77905-11 4.70289-13 6.69852-154649 6  5
 1.000000+6 4.470793-7 1.214732-9 2.91260-11 4.99416-13 6.35584-154649 6  5
 1.100000+6 4.183164-7 1.254118-9 3.04286-11 5.27570-13 7.44572-154649 6  5
 1.200000+6 3.904589-7 1.290222-9 3.16727-11 5.54341-13 8.02590-154649 6  5
 1.300000+6 3.634819-7 1.322029-9 3.28331-11 5.80678-13 8.86613-154649 6  5
 1.400000+6 3.373963-7 1.348647-9 3.38800-11 6.08615-13 8.58481-154649 6  5
 1.500000+6 3.122553-7 1.369434-9 3.47974-11 6.32429-13 8.63508-154649 6  5
 1.600000+6 2.881407-7 1.383995-9 3.55641-11 6.51813-13 1.02489-144649 6  5
 1.700000+6 2.651435-7 1.392178-9 3.61737-11 6.70716-13 1.00931-144649 6  5
 1.800000+6 2.433466-7 1.394026-9 3.66209-11 6.87912-13 9.81435-154649 6  5
 1.900000+6 2.228144-7 1.389718-9 3.69101-11 7.01442-13 9.95256-154649 6  5
 2.000000+6 2.035857-7 1.379529-9 3.70371-11 7.11243-13 9.89881-154649 6  5
 2.100000+6 1.856729-7 1.363767-9 3.70072-11 7.16399-13 1.01461-144649 6  5
 2.200000+6 1.690637-7 1.342751-9 3.68248-11 7.22543-13 1.22954-144649 6  5
 2.300000+6 1.537241-7 1.316786-9 3.64947-11 7.23051-13 1.03134-144649 6  5
 2.400000+6 1.396032-7 1.286139-9 3.60165-11 7.20185-13 1.19845-144649 6  5
 2.500000+6 1.266372-7 1.251019-9 3.53973-11 7.15808-13 1.18414-144649 6  5
 2.600000+6 1.147529-7 1.211579-9 3.46320-11 7.06539-13 1.10324-144649 6  5
 2.700000+6 1.038721-7 1.167910-9 3.37250-11 6.95470-13 1.09064-144649 6  5
 2.800000+6 9.391316-8 1.120029-9 3.26680-11 6.81321-13 1.06115-144649 6  5
 2.900000+6 8.479437-8 1.067886-9 3.14574-11 6.61812-13 1.14914-144649 6  5
 3.000000+6 7.643485-8 1.011356-9 3.00883-11 6.39488-13 1.01521-144649 6  5
 3.100000+6 6.875607-8 9.50239-10 2.85467-11 6.12463-13 1.00156-144649 6  5
 3.200000+6 6.168259-8 8.84275-10 2.68243-11 5.81239-13 9.82083-154649 6  5
 3.300000+6 5.514285-8 8.13130-10 2.49043-11 5.44915-13 9.26474-154649 6  5
 3.400000+6 4.906917-8 7.36402-10 2.27704-11 5.03079-13 8.62493-154649 6  5
 3.500000+6 4.339811-8 6.53629-10 2.04030-11 4.55091-13 7.94917-154649 6  5
 3.600000+6 3.807042-8 5.64290-10 1.77803-11 4.00381-13 7.06690-154649 6  5
 3.700000+6 3.303097-8 4.67809-10 1.48780-11 3.38272-13 6.06010-154649 6  5
 3.800000+6 2.822866-8 3.63562-10 1.16699-11 2.67898-13 4.77618-154649 6  5
 3.900000+6 2.361636-8 2.50891-10 8.12753-12 1.88107-13 3.50643-154649 6  5
 4.000000+6 1.915157-8 1.29153-10 4.22214-12 9.86986-14 1.75241-154649 6  5
 4.100000+6 1.483750-8 1.25541-25 1.31751-24-9.18881-26 1.17112-244649 6  5
 4.200000+6 1.311419-8 1.47815-25-7.76326-25-3.00987-25-7.11632-254649 6  5
 4.300000+6 8.580154-9 9.67103-26-5.07923-25-1.96925-25-4.65596-254649 6  5
 4.400000+6 1.027492-8-4.92960-25 1.01375-25 8.14010-26-1.03909-244649 6  5
 4.500000+6 1.543604-8 4.35250-25-6.09183-25-3.20746-25 1.56103-244649 6  5
 4.600000+6 1.011977-8-1.28385-25-1.19813-24-9.43122-27 2.49610-264649 6  5
 4.700000+6 7.077836-9 5.98859-26 6.28485-25-4.38328-26 5.58653-254649 6  5
 4.800000+6 1.479436-8-1.08896-24-1.60561-24 8.19294-25 2.22596-244649 6  5
 4.900000+6 2.124443-8 2.39454-25-1.25762-24-4.87586-25-1.15281-244649 6  5
 5.000000+6 5.876623-9-3.90490-25-6.37782-25 3.04951-25 1.00016-244649 6  5
 5.100000+6 2.779680-9-5.02334-26-1.64550-25-1.16906-25-1.50837-254649 6  5
 5.200000+6 3.407720-9-6.15831-26-2.01728-25-1.43320-25-1.84918-254649 6  5
 0.000000+0 1.600000+7          0          4        420         704649 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04649 6  5
 2.666667+4 1.453590-7-2.17056-24-4.30244-24 7.62015-24 1.64927-234649 6  5
 1.066667+5 5.375805-7 4.01852-10 9.20763-12 1.51141-13 2.91999-154649 6  5
 2.133333+5 7.492934-7 6.87597-10 1.59722-11 2.69878-13 8.80465-154649 6  5
 3.200000+5 8.540222-7 8.56150-10 2.01633-11 3.41337-13-3.81375-154649 6  5
 4.266667+5 8.832580-7 9.61611-10 2.29670-11 3.92506-13 8.69369-154649 6  5
 5.333333+5 6.750442-7 1.035826-9 2.50713-11 4.34766-13 1.63804-144649 6  5
 6.400000+5 5.254697-7 1.095481-9 2.68762-11 4.71100-13 6.81004-154649 6  5
 7.466667+5 5.024805-7 1.149083-9 2.85645-11 5.07398-13 7.05500-154649 6  5
 8.533333+5 4.648978-7 1.200537-9 3.02339-11 5.43821-13 8.30141-154649 6  5
 9.600000+5 3.963005-7 1.251103-9 3.19148-11 5.81866-13 8.92132-154649 6  5
 1.066667+6 2.943586-7 1.300563-9 3.35994-11 6.21286-13 9.30676-154649 6  5
 1.173333+6 2.749869-7 1.347983-9 3.52650-11 6.58833-13 9.23605-154649 6  5
 1.280000+6 2.562253-7 1.392219-9 3.68749-11 6.97246-13 9.93790-154649 6  5
 1.386667+6 2.380693-7 1.432231-9 3.84048-11 7.35975-13 1.07665-144649 6  5
 1.493333+6 2.205575-7 1.467254-9 3.98217-11 7.72304-13 1.08125-144649 6  5
 1.600000+6 2.037599-7 1.496852-9 4.11157-11 8.06701-13 1.25897-144649 6  5
 1.706667+6 1.877586-7 1.520904-9 4.22756-11 8.39815-13 1.38396-144649 6  5
 1.813333+6 1.726305-7 1.539534-9 4.32971-11 8.70338-13 1.41585-144649 6  5
 1.920000+6 1.584362-7 1.553061-9 4.41893-11 8.98893-13 1.43151-144649 6  5
 2.026667+6 1.452138-7 1.561915-9 4.49556-11 9.24140-13 1.43951-144649 6  5
 2.133333+6 1.329781-7 1.566588-9 4.56047-11 9.47108-13 1.53777-144649 6  5
 2.240000+6 1.217219-7 1.567590-9 4.61506-11 9.71175-13 1.51972-144649 6  5
 2.346667+6 1.114201-7 1.565415-9 4.66029-11 9.91307-13 1.58121-144649 6  5
 2.453333+6 1.020331-7 1.560528-9 4.69726-11 1.00988-12 1.71368-144649 6  5
 2.560000+6 9.351127-8 1.553334-9 4.72700-11 1.02828-12 1.77148-144649 6  5
 2.666667+6 8.579789-8 1.544199-9 4.75058-11 1.04442-12 1.68975-144649 6  5
 2.773333+6 7.883259-8 1.533418-9 4.76815-11 1.06034-12 1.77179-144649 6  5
 2.880000+6 7.255350-8 1.521225-9 4.78072-11 1.07377-12 1.90163-144649 6  5
 2.986667+6 6.689902-8 1.507798-9 4.78873-11 1.08636-12 1.90386-144649 6  5
 3.093333+6 6.180923-8 1.493244-9 4.79223-11 1.09939-12 1.99834-144649 6  5
 3.200000+6 5.722669-8 1.477620-9 4.79141-11 1.11054-12 1.97793-144649 6  5
 3.306667+6 5.309708-8 1.460922-9 4.78594-11 1.12032-12 2.08703-144649 6  5
 3.413333+6 4.936945-8 1.443097-9 4.77588-11 1.12937-12 2.07983-144649 6  5
 3.520000+6 4.599653-8 1.424034-9 4.76051-11 1.13705-12 2.10163-144649 6  5
 3.626667+6 4.293469-8 1.403585-9 4.73923-11 1.14347-12 2.14088-144649 6  5
 3.733333+6 4.014378-8 1.381557-9 4.71128-11 1.14812-12 2.17926-144649 6  5
 3.840000+6 3.758718-8 1.357726-9 4.67570-11 1.15053-12 2.20258-144649 6  5
 3.946667+6 3.523160-8 1.331840-9 4.63144-11 1.15085-12 2.22596-144649 6  5
 4.053333+6 3.304690-8 1.303629-9 4.57734-11 1.14840-12 2.23365-144649 6  5
 4.160000+6 3.100592-8 1.272814-9 4.51219-11 1.14297-12 2.25735-144649 6  5
 4.266667+6 2.908435-8 1.239111-9 4.43469-11 1.13398-12 2.25014-144649 6  5
 4.373333+6 2.726049-8 1.202241-9 4.34350-11 1.12133-12 2.26126-144649 6  5
 4.480000+6 2.551514-8 1.161935-9 4.23738-11 1.10431-12 2.23841-144649 6  5
 4.586667+6 2.383135-8 1.117941-9 4.11499-11 1.08242-12 2.21375-144649 6  5
 4.693333+6 2.219430-8 1.070028-9 3.97512-11 1.05533-12 2.17612-144649 6  5
 4.800000+6 2.059105-8 1.017985-9 3.81656-11 1.02257-12 2.13580-144649 6  5
 4.906667+6 1.901044-8 9.61627-10 3.63818-11 9.83637-13 2.06485-144649 6  5
 5.013333+6 1.744276-8 9.00790-10 3.43889-11 9.38194-13 1.98278-144649 6  5
 5.120000+6 1.587972-8 8.35331-10 3.21767-11 8.85691-13 1.89327-144649 6  5
 5.226667+6 1.431413-8 7.65124-10 2.97356-11 8.25961-13 1.79122-144649 6  5
 5.333333+6 1.273982-8 6.90057-10 2.70562-11 7.58049-13 1.64525-144649 6  5
 5.440000+6 1.115141-8 6.08106-10 2.39772-11 6.75574-13 1.48097-144649 6  5
 5.546667+6 9.544174-9 5.18250-10 2.04143-11 5.74701-13 1.25851-144649 6  5
 5.653333+6 7.913915-9 4.25095-10 1.67306-11 4.70591-13 1.03674-144649 6  5
 5.760000+6 6.256799-9 3.28602-10 1.29235-11 3.63271-13 7.93395-154649 6  5
 5.866667+6 4.569303-9 2.28726-10 8.99000-12 2.52509-13 5.50701-154649 6  5
 5.973333+6 2.848386-9 1.25430-10 4.92750-12 1.38332-13 3.01550-154649 6  5
 6.080000+6 1.091643-9 1.86952-11 7.34147-13 2.05801-14 4.51008-164649 6  5
 6.186667+6 6.97424-10-3.34603-26 6.88095-27 5.52520-27-7.05298-264649 6  5
 6.293333+6 4.01828-10 1.73454-26-4.75744-26-1.50080-27-2.47783-264649 6  5
 6.400000+6 3.94621-10-2.05054-26 3.89342-27-8.41734-27 2.62806-264649 6  5
 6.506667+6 7.00237-10-3.35953-26 6.90871-27 5.54749-27-7.08143-264649 6  5
 6.613333+6 4.83082-10 8.41458-27-2.38310-26-1.89267-26 5.60029-264649 6  5
 6.720000+6 2.78771-10 3.29126-27-2.20034-26 2.07763-27-6.25721-264649 6  5
 6.826667+6 8.63704-10-5.73915-26-9.37366-26 4.48195-26 1.46996-254649 6  5
 6.933333+6 6.85448-10-1.23872-26-4.05768-26-2.88282-26-3.71954-264649 6  5
 7.040000+6 1.68929-10 6.16244-28 1.66670-27-5.92963-28 5.41676-274649 6  5
 7.146667+6 2.23559-18-1.07257-34 2.20569-35 1.77110-35-2.26083-344649 6  5
 7.253333+6 1.30244-10-6.24873-27 1.28502-27 1.03183-27-1.31715-264649 6  5
 0.000000+0 1.800000+7          0          4        474         794649 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04649 6  5
 3.000000+4 1.449671-7-1.52434-23 1.00120-23-1.62905-25-1.00120-234649 6  5
 1.200000+5 3.726683-7 4.85148-10 1.18109-11 2.05584-13 2.21148-154649 6  5
 2.400000+5 5.260604-7 7.97842-10 1.97347-11 3.48996-13 8.05525-154649 6  5
 3.600000+5 5.760665-7 9.67976-10 2.43063-11 4.42086-13 8.84393-154649 6  5
 4.800000+5 5.593618-7 1.069915-9 2.73032-11 4.98161-13 7.64225-154649 6  5
 6.000000+5 5.328991-7 1.141817-9 2.95627-11 5.52165-13 1.04236-144649 6  5
 7.200000+5 4.904341-7 1.201785-9 3.15818-11 6.03406-13 1.14996-144649 6  5
 8.400000+5 4.597796-7 1.257858-9 3.35426-11 6.39338-13 8.61997-154649 6  5
 9.600000+5 4.264040-7 1.312671-9 3.55143-11 6.86189-13 1.08112-144649 6  5
 1.080000+6 3.956587-7 1.366164-9 3.74920-11 7.35083-13 1.10910-144649 6  5
 1.200000+6 3.735626-7 1.417044-9 3.94407-11 7.84745-13 1.19462-144649 6  5
 1.320000+6 3.485744-7 1.463763-9 4.13098-11 8.33565-13 1.31538-144649 6  5
 1.440000+6 3.199068-7 1.505028-9 4.30623-11 8.80395-13 1.40194-144649 6  5
 1.560000+6 2.851804-7 1.540050-9 4.46662-11 9.25643-13 1.41428-144649 6  5
 1.680000+6 2.569454-7 1.568569-9 4.61048-11 9.67583-13 1.64434-144649 6  5
 1.800000+6 2.348563-7 1.590770-9 4.73801-11 1.00828-12 1.67718-144649 6  5
 1.920000+6 2.122539-7 1.607151-9 4.84989-11 1.04451-12 1.72825-144649 6  5
 2.040000+6 1.831558-7 1.618408-9 4.94731-11 1.07972-12 1.87400-144649 6  5
 2.160000+6 1.574900-7 1.625317-9 5.03227-11 1.11261-12 1.96321-144649 6  5
 2.280000+6 1.427251-7 1.628672-9 5.10670-11 1.14426-12 1.99609-144649 6  5
 2.400000+6 1.271609-7 1.629230-9 5.17270-11 1.17394-12 2.01954-144649 6  5
 2.520000+6 1.090788-7 1.627676-9 5.23194-11 1.20234-12 2.21010-144649 6  5
 2.640000+6 8.804035-8 1.624619-9 5.28622-11 1.22910-12 2.22356-144649 6  5
 2.760000+6 7.914708-8 1.620569-9 5.33723-11 1.25557-12 2.36638-144649 6  5
 2.880000+6 6.963909-8 1.615946-9 5.38608-11 1.28338-12 2.35590-144649 6  5
 3.000000+6 5.947639-8 1.611080-9 5.43370-11 1.30978-12 2.55175-144649 6  5
 3.120000+6 5.502183-8 1.606205-9 5.48109-11 1.33645-12 2.51688-144649 6  5
 3.240000+6 5.109375-8 1.601472-9 5.52869-11 1.36392-12 2.61315-144649 6  5
 3.360000+6 4.763146-8 1.596954-9 5.57677-11 1.39154-12 2.70031-144649 6  5
 3.480000+6 4.457863-8 1.592639-9 5.62530-11 1.41975-12 2.79572-144649 6  5
