 JENDL/PD-2016.1  Pd-104                                             1 0  0
 1.100000+7 9.910218-1 1.150000+7 9.923671-1 1.200000+7 9.921102-14631 6  5
 1.250000+7 9.918951-1 1.300000+7 9.917964-1 1.350000+7 9.917273-14631 6  5
 1.400000+7 9.916121-1 1.450000+7 9.914205-1 1.500000+7 9.912124-14631 6  5
 1.550000+7 9.910702-1 1.600000+7 9.909257-1 1.650000+7 9.906253-14631 6  5
 1.700000+7 9.901534-1 1.750000+7 9.894608-1 1.800000+7 1.040793+04631 6  5
 1.850000+7 1.188259+0 1.900000+7 1.322792+0 1.950000+7 1.429956+04631 6  5
 2.000000+7 1.500461+0 2.100000+7 1.593900+0 2.200000+7 1.633874+04631 6  5
 2.300000+7 1.652282+0 2.400000+7 1.659476+0 2.500000+7 1.662650+04631 6  5
 2.600000+7 1.663407+0 2.700000+7 1.661941+0 2.800000+7 1.659482+04631 6  5
 2.900000+7 1.662672+0 3.000000+7 1.694928+0 3.200000+7 1.787583+04631 6  5
 3.400000+7 1.865189+0 3.600000+7 1.921979+0 3.800000+7 1.963739+04631 6  5
 4.000000+7 2.004345+0 4.200000+7 2.050035+0 4.400000+7 2.096547+04631 6  5
 4.600000+7 2.148281+0 4.800000+7 2.195549+0 5.000000+7 2.241312+04631 6  5
 5.200000+7 2.277345+0 5.400000+7 2.316854+0 5.600000+7 2.358945+04631 6  5
 5.800000+7 2.398513+0 6.000000+7 2.438087+0 6.200000+7 2.478523+04631 6  5
 6.400000+7 2.512579+0 6.600000+7 2.553654+0 6.800000+7 2.591087+04631 6  5
 7.000000+7 2.625908+0 7.200000+7 2.661317+0 7.400000+7 2.694588+04631 6  5
 7.600000+7 2.729673+0 7.800000+7 2.762233+0 8.000000+7 2.801605+04631 6  5
 8.500000+7 2.882987+0 9.000000+7 2.974337+0 9.500000+7 3.052535+04631 6  5
 1.000000+8 3.136870+0 1.100000+8 3.297239+0 1.200000+8 3.453635+04631 6  5
 1.300000+8 3.606695+0 1.400000+8 3.798508+0 1.500000+8 3.951476+04631 6  5
 1.600000+8 4.090103+0 1.700000+8 4.232064+0 1.800000+8 4.376108+04631 6  5
 1.900000+8 4.506103+0 2.000000+8 4.638520+0                      4631 6  5
 0.000000+0 0.000000+0          1          2          1         304631 6  5
         30         22                                            4631 6  5
 0.000000+0 1.000000+6          0          3         15          34631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 5.000000-14631 6  5
 2.000000+0 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+04631 6  5
 0.000000+0 0.000000+0 0.000000+0                                 4631 6  5
 0.000000+0 1.000923+7          0          3         15          34631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 5.000000-14631 6  5
 2.000000+0 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+04631 6  5
 0.000000+0 0.000000+0 0.000000+0                                 4631 6  5
 0.000000+0 1.200000+7          0          3        110         224631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 2.500000+44631 6  5
 6.519917-8 1.06821-24 1.92981-24 1.90643-24 1.000000+5 2.582687-74631 6  5
 1.26140-10 3.11491-12 5.48839-14 2.000000+5 4.226129-7 2.04764-104631 6  5
 5.10773-12 9.45433-14 3.000000+5 4.934499-7 2.32338-10 5.85939-124631 6  5
 1.08434-13 4.000000+5 5.138867-7 2.29350-10 5.85150-12 1.03567-134631 6  5
 5.000000+5 5.093826-7 2.07901-10 5.35324-12 9.71270-14 6.000000+54631 6  5
 4.931066-7 1.73780-10 4.52368-12 8.66341-14 7.000000+5 4.716469-74631 6  5
 1.29280-10 3.39711-12 6.51434-14 8.000000+5 4.482242-7 7.47606-114631 6  5
 1.97812-12 4.12604-14 9.000000+5 4.243410-7 9.53412-12 2.50095-134631 6  5
 4.83502-15 1.000000+6 4.021027-7-4.65342-23 1.19017-23 6.22955-244631 6  5
 1.100000+6 1.168248-6 1.37927-23-9.22097-23 8.70674-24 1.200000+64631 6  5
 3.013599-7-1.34135-23 2.37863-23-1.79259-24 1.300000+6 8.227238-74631 6  5
-1.63213-22-1.05523-22 1.64875-23 1.400000+6 3.291508-7 3.88605-244631 6  5
-2.59798-23 2.45310-24 1.500000+6 1.633225-6-1.20216-22-1.77252-224631 6  5
 9.04461-23 1.600000+6 1.60273-12 6.91839-29-1.89755-28-5.98610-304631 6  5
 1.700000+6 5.40879-13 6.38578-30-4.26915-29 4.03107-30 1.800000+64631 6  5
 5.351576-7-1.05076-23-2.64000-23-1.59396-23 1.900000+6 5.615723-74631 6  5
-6.49891-23 1.66218-23 8.70012-24 2.000000+6 4.224443-7 6.92121-244631 6  5
 1.25038-23 1.23523-23                                            4631 6  5
 0.000000+0 1.400000+7          0          3        210         424631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 2.500000+44631 6  5
 6.775981-8-4.50251-24-7.35388-24 3.51621-24 1.000000+5 2.658845-74631 6  5
 3.02604-10 8.06919-12 1.53860-13 2.000000+5 4.347482-7 5.32198-104631 6  5
 1.43467-11 2.75402-13 3.000000+5 5.081282-7 6.66223-10 1.81521-114631 6  5
 3.52114-13 4.000000+5 5.301442-7 7.44080-10 2.04877-11 4.04506-134631 6  5
 5.000000+5 5.267770-7 7.91758-10 2.20295-11 4.37391-13 6.000000+54631 6  5
 5.116762-7 8.23619-10 2.31553-11 4.63884-13 7.000000+5 4.915806-74631 6  5
 8.47336-10 2.40688-11 4.90015-13 8.000000+5 4.697303-7 8.66824-104631 6  5
 2.48744-11 5.10825-13 9.000000+5 4.476326-7 8.83797-10 2.56188-114631 6  5
 5.29143-13 1.000000+6 4.258967-7 8.98647-10 2.63100-11 5.50623-134631 6  5
 1.100000+6 4.046827-7 9.10984-10 2.69353-11 5.69353-13 1.200000+64631 6  5
 3.839384-7 9.19976-10 2.74714-11 5.86554-13 1.300000+6 3.635466-74631 6  5
 9.24611-10 2.78776-11 6.00083-13 1.400000+6 3.434044-7 9.23872-104631 6  5
 2.81281-11 6.10194-13 1.500000+6 3.234601-7 9.16876-10 2.81852-114631 6  5
 6.19333-13 1.600000+6 3.037193-7 9.02916-10 2.80220-11 6.20105-134631 6  5
 1.700000+6 2.842360-7 8.81507-10 2.76135-11 6.18531-13 1.800000+64631 6  5
 2.650954-7 8.52355-10 2.69493-11 6.09904-13 1.900000+6 2.463976-74631 6  5
