 JENDL/PD-2016.1  Ar- 40                                             1 0  0
 1.804000+4 3.961909+1         -1          0         38          11837 1451
 0.000000+0 0.000000+0          0          0          0          61837 1451
 0.000000+0 2.000000+8          0          0          0       20191837 1451
 0.000000+0 0.000000+0          0          0         53          31837 1451
 18-Ar- 40 JAEA       EVAL-MAY19 N.Iwamoto                        1837 1451
NDS 163 109 (2020)    DIST-JUN20                                  1837 1451
----IAEA/PD-2019      MATERIAL 1837                               1837 1451
-----PHOTO-NUCLEAR DATA                                           1837 1451
------ENDF-6 FORMAT                                               1837 1451
                                                                  1837 1451
History                                                           1837 1451
2016-12 Evaluated with CCONE code by N.Iwamoto                    1837 1451
2019-04 Incident energy was extended up to 200MeV with CCONE code 1837 1451
        by N.Iwamoto                                              1837 1451
                                                                  1837 1451
MF= 1 General information                                         1837 1451
  MT=451 Descriptive data and directory                           1837 1451
                                                                  1837 1451
MF= 3 Neutron cross sections                                      1837 1451
  MT=  5 Total reaction cross section                             1837 1451
    Calculated with CCONE code /1/.                               1837 1451
                                                                  1837 1451
MF= 6 Energy-angle distributions of emitted particles             1837 1451
  MT=  5 Total reaction                                           1837 1451
    Calculated with CCONE code /1/.                               1837 1451
                                                                  1837 1451
------------------------------------------------------------------1837 1451
          nuclear model calculation with CCONE code /1/           1837 1451
------------------------------------------------------------------1837 1451
* Optical model potentials                                        1837 1451
  neutron : A.J.Koning and J.P.Delaroche/2/                       1837 1451
  proton  : A.J.Koning and J.P.Delaroche/2/                       1837 1451
  deuteron: Y.Han et al./3/                                       1837 1451
  triton  : A.J.Koning and J.P.Delaroche/2/                       1837 1451
  He-3    : Y.Xu et al./4/                                        1837 1451
  alpha   : M.Avrigeanu and V.Avrigeanu/5/                        1837 1451
                                                                  1837 1451
* Level density parameters (Gilbert-Cameron model/6/)             1837 1451
  Energy dependent parameters of Mengoni-Nakajima/7/ were used.   1837 1451
                                                                  1837 1451
* Gamma-ray strength functions                                    1837 1451
  E1: modified Lorentzian model(MLO1)/8/                          1837 1451
  M1: standard Lorentzian model(SLO)                              1837 1451
  E2: standard Lorentzian model(SLO)                              1837 1451
                                                                  1837 1451
References                                                        1837 1451
 1) O.Iwamoto et al., Nucl. Data Sheets, 131, 259 (2016)          1837 1451
 2) A.J.Koning and J.P.Delaroche, Nucl. Phys. A713, 231 (2003)    1837 1451
 3) Y.Han et al., Phys. Rev. C 74,044615 (2006)                   1837 1451
 4) Y.Xu et al.,Sci. China, Phys. Mech. & Astron., 54, 2005       1837 1451
    (2011)                                                        1837 1451
 5) M.Avrigeanu and V.Avrigeanu, Phys. Rev. C82, 014606 (2010)    1837 1451
 6) A.Gilbert and A.G.W.Cameron, Can. J. Phys, 43, 1446 (1965)    1837 1451
 7) A.Mengoni and Y.Nakajima, J. Nucl. Sci. Technol., 31, 151     1837 1451
    (1994)                                                        1837 1451
 8) V.A.Plujko et al., J. Nucl. Sci. Technol.(supp. 2), 811       1837 1451
    (2002)                                                        1837 1451
                                1        451         60          11837 1451
                                3          5         33          11837 1451
                                6          5      27694          11837 1451
                                                                  1837 1  0
                                                                  1837 0  0
 1.804000+4 3.961909+1          0          0          0          01837 3  5
 0.000000+0 0.000000+0          0          0          1         881837 3  5
         88          2                                            1837 3  5
 1.000000+6 3.878018-6 1.500000+6 9.873608-6 2.000000+6 1.972654-51837 3  5
 2.500000+6 3.446653-5 3.000000+6 5.530515-5 3.500000+6 8.369154-51837 3  5
 4.000000+6 1.213870-4 4.500000+6 1.705690-4 5.000000+6 2.339805-41837 3  5
 5.500000+6 3.151420-4 6.000000+6 4.186431-4 6.500000+6 5.505393-41837 3  5
 7.000000+6 7.189040-4 7.500000+6 9.346185-4 8.000000+6 1.212515-31837 3  5
 8.500000+6 1.572981-3 9.000000+6 2.043936-3 9.500000+6 2.662295-31837 3  5
 1.000000+7 3.471389-3 1.050000+7 4.504789-3 1.100000+7 5.742161-31837 3  5
 1.150000+7 7.054522-3 1.200000+7 8.257712-3 1.250000+7 9.337140-31837 3  5
 1.300000+7 1.054104-2 1.350000+7 1.219531-2 1.400000+7 1.455538-21837 3  5
 1.450000+7 1.778759-2 1.500000+7 2.193252-2 1.550000+7 2.676370-21837 3  5
 1.600000+7 3.160181-2 1.650000+7 3.537019-2 1.700000+7 3.717797-21837 3  5
 1.750000+7 3.700462-2 1.800000+7 3.563064-2 1.850000+7 3.396962-21837 3  5
 1.900000+7 3.261504-2 1.950000+7 3.179745-2 2.000000+7 3.149694-21837 3  5
 2.100000+7 3.163807-2 2.200000+7 3.127318-2 2.300000+7 2.926841-21837 3  5
 2.400000+7 2.594715-2 2.500000+7 2.225597-2 2.600000+7 1.886218-21837 3  5
 2.700000+7 1.600882-2 2.800000+7 1.369921-2 2.900000+7 1.185208-21837 3  5
 3.000000+7 1.037399-2 3.200000+7 8.217259-3 3.400000+7 6.770938-31837 3  5
 3.600000+7 5.769115-3 3.800000+7 5.057319-3 4.000000+7 4.542263-31837 3  5
 4.200000+7 4.164912-3 4.400000+7 3.886208-3 4.600000+7 3.679293-31837 3  5
 4.800000+7 3.525127-3 5.000000+7 3.409898-3 5.200000+7 3.323418-31837 3  5
 5.400000+7 3.258088-3 5.600000+7 3.208198-3 5.800000+7 3.169438-31837 3  5
 6.000000+7 3.138545-3 6.200000+7 3.113049-3 6.400000+7 3.091079-31837 3  5
 6.600000+7 3.071226-3 6.800000+7 3.052432-3 7.000000+7 3.033908-31837 3  5
 7.200000+7 3.015075-3 7.400000+7 2.995516-3 7.600000+7 2.974938-31837 3  5
 7.800000+7 2.953146-3 8.000000+7 2.930018-3 8.500000+7 2.866065-31837 3  5
 9.000000+7 2.793602-3 9.500000+7 2.713717-3 1.000000+8 2.628013-31837 3  5
 1.100000+8 2.446640-3 1.200000+8 2.264990-3 1.300000+8 2.098270-31837 3  5
 1.400000+8 1.960698-3 1.500000+8 1.790249-3 1.600000+8 1.643120-31837 3  5
 1.700000+8 1.515069-3 1.800000+8 1.402801-3 1.900000+8 1.303721-31837 3  5
 2.000000+8 1.215757-3                                            1837 3  5
                                                                  1837 3  0
                                                                  1837 0  0
 1.804000+4 3.961909+1          0          2        201          01837 6  5
